model	orthogroup	scc	count
pcv2_3	3IMJE	-0.11759219912063798	150.0
pcv2_3	3IMJF	-0.0690050332870118	50.0
pcv2_3	3IMJQ	0.6735610811655391	53.0
pcv2_3	3IMJS	0.07758352255620253	26.0
pcv2_3	3IMJU	-0.050699390225399446	119.0
pcv2_3	3IMK8	-0.038652305412656046	26.0
pcv2_3	3IMKP	0.17084190352380882	28.0
pcv2_3	3IMKQ	-0.12024917328193158	58.0
pcv2_3	3IMKW	0.5359561829114349	42.0
pcv2_3	3IMKX	0.17183277958430546	96.0
pcv2_3	3IMKY	-0.17008899011118858	26.0
pcv2_3	3IMKZ	-0.39322961764662595	26.0
pcv2_3	3IMM1	-0.1314435258511058	27.0
pcv2_3	3IMM3	0.019260881992624955	26.0
pcv2_3	3IMM9	-0.020443672819953126	25.0
pcv2_3	3IMMM	0.1400269308456853	25.0
pcv2_3	3IMMN	-0.09185977224991027	26.0
pcv2_3	3IMMQ	0.1383892148514983	76.0
pcv2_3	3IMMS	0.8814842952290489	100.0
pcv2_3	3IMMY	0.12154395225752505	96.0
pcv2_3	3IMN0	0.07855229830873868	26.0
pcv2_3	3IMN1	0.6098276904337836	32.0
pcv2_3	3IMN2	0.2253162230536383	27.0
pcv2_3	3IMN5	0.05613012886004461	26.0
pcv2_3	3IMN7	-0.050289918189007986	54.0
pcv2_3	3IMN9	-0.03395019331908484	27.0
pcv2_3	3IMNP	0.4187538960921511	27.0
pcv2_3	3IMNT	0.36111612428188516	26.0
pcv2_3	3IMNU		26.0
pcv2_3	3IMPA	-0.05292669061028318	25.0
pcv2_3	3IMPF	0.5509873596432038	28.0
pcv2_3	3IMPG	0.4605647536278431	26.0
pcv2_3	3IMPT	0.12571788593256367	131.0
pcv2_3	3IMQ0	-0.17378028774907858	23.0
pcv2_3	3IMQ5	0.25995675937165347	25.0
pcv2_3	3IMQA	-0.0915480280281999	132.0
pcv2_3	3IMQD		28.0
pcv2_3	3IMQE	-0.3998029344280625	29.0
pcv2_3	3IMQF	0.5167696084348492	26.0
pcv2_3	3IMQS	0.03183844135528406	26.0
pcv2_3	3IMQV	0.35898752021522784	26.0
pcv2_3	3IMQW	0.04872818669723624	105.0
pcv2_3	3IMR1	0.362455125830803	26.0
pcv2_3	3IMR3	-0.2538488449164019	26.0
pcv2_3	3IMR5	-0.40704640213328047	26.0
pcv2_3	3IMR7	-0.1672187122760269	53.0
pcv2_3	3IMRB	0.15756266128953852	24.0
pcv2_3	3IMRD	-0.2848777803184381	26.0
pcv2_3	3IMRF	0.05767223731156733	51.0
pcv2_3	3IMRI	0.42866927584939574	26.0
pcv2_3	3IMRJ	0.5521322682824439	29.0
pcv2_3	3IMRN	0.00856459500294322	26.0
pcv2_3	3IMRS	0.17131261619477214	26.0
pcv2_3	3IMRY	0.8050434356851344	50.0
pcv2_3	3IMS3	-0.23149907728161834	37.0
pcv2_3	3IMS5	-0.3201255978354266	26.0
pcv2_3	3IMSB	0.3121151542334983	26.0
pcv2_3	3IMSK	0.6019315176025235	31.0
pcv2_3	3IMSM	-0.2723124101400094	21.0
pcv2_3	3IMSV	0.054992580156773614	29.0
pcv2_3	3IMSX	0.05307692307692308	25.0
pcv2_3	3IMSY	0.3866666666666666	26.0
pcv2_3	3IMSZ	0.45611338718050204	51.0
pcv2_3	3IMT5	-0.4119761986388731	26.0
pcv2_3	3IMTA	-0.016429927929412783	26.0
pcv2_3	3IMTI	-0.29517044778900475	26.0
pcv2_3	3IMTK	-0.03931623931623932	26.0
pcv2_3	3IMTT	-0.05710377925824915	26.0
pcv2_3	3IMTV	-0.0935093284612055	26.0
pcv2_3	3IMTW	0.07968352960099356	22.0
pcv2_3	3IMTX	-0.009768669443050037	45.0
pcv2_3	3IMU5	-0.01172007552836308	46.0
pcv2_3	3IMUB	0.010943561285065165	224.0
pcv2_3	3IMUC	0.0	24.0
pcv2_3	3IMUI	-0.14871794871794874	26.0
pcv2_3	3IMUJ	-0.12229555729141237	51.0
pcv2_3	3IMUS	-0.25154017364212855	26.0
pcv2_3	3IMUW	0.0014397177566022488	26.0
pcv2_3	3IMV6	0.05232558445540479	26.0
pcv2_3	3IMVA	0.18925518925518922	27.0
pcv2_3	3IMVB	-0.2827350427350427	26.0
pcv2_3	3IMVG	0.5036857304160198	60.0
pcv2_3	3IMVK	0.571070790612026	137.0
pcv2_3	3IMVM	-0.05663563883588207	25.0
pcv2_3	3IMVN	-0.057507555335137725	26.0
pcv2_3	3IMVR	0.30267450161047105	24.0
pcv2_3	3IMVS	0.021538461538461538	26.0
pcv2_3	3IMVU	-0.5240554254450923	26.0
pcv2_3	3IMVY	0.23989102610238397	26.0
pcv2_3	3IMW5	-0.6907288650757623	26.0
pcv2_3	3IMWH	0.194888666136773	26.0
pcv2_3	3IMWN	0.3272238473278563	22.0
pcv2_3	3IMWT	0.481640267424638	188.0
pcv2_3	3IMWU	-0.21327529998542677	33.0
pcv2_3	3IMX0	0.23768811239546622	26.0
pcv2_3	3IMXB	0.7389886445169139	45.0
pcv2_3	3IMXR	-0.10027994506604539	114.0
pcv2_3	3IMXT	-0.04244398048431636	26.0
pcv2_3	3IMXV		33.0
pcv2_3	3IMXW	0.7275705703850562	52.0
pcv2_3	3IMXX	-0.5237828015644772	49.0
pcv2_3	3IMY0	-0.21275310272814088	53.0
pcv2_3	3IMY1	-0.20871734378921672	43.0
pcv2_3	3IMY4	0.15285955698892087	67.0
pcv2_3	3IMYD	0.14449233091672317	30.0
pcv2_3	3IMYE	0.7872243826259552	75.0
pcv2_3	3IMYF	0.3225681812220097	25.0
pcv2_3	3IMYH	0.5623885248864805	26.0
pcv2_3	3IMYJ	-0.10214284627082829	28.0
pcv2_3	3IMYT	-0.15314389705649786	26.0
pcv2_3	3IMZ2	0.0907445673717931	28.0
pcv2_3	3IMZ3	0.00859117312196807	70.0
pcv2_3	3IMZ5	0.16827339976179154	26.0
pcv2_3	3IMZ8	-0.6063088121048174	53.0
pcv2_3	3IMZA	0.5097609524811882	44.0
pcv2_3	3IMZC	0.06238834829137748	27.0
pcv2_3	3IMZF	0.1940807391746854	26.0
pcv2_3	3IMZH	0.1459095959734131	25.0
pcv2_3	3IMZX	-0.06502397142590283	26.0
pcv2_3	3IMZY	0.26621170605358574	26.0
pcv2_3	3IN00	0.20363463623989134	26.0
pcv2_3	3IN02	0.7713228326538569	23.0
pcv2_3	3IN04	0.21157075502182476	27.0
pcv2_3	3IN07	-0.01603157095776835	29.0
pcv2_3	3IN08	0.018960276565315806	27.0
pcv2_3	3IN0B	-0.34855869937824435	26.0
pcv2_3	3IN0J	-0.014129909343565509	26.0
pcv2_3	3IN0M	-0.03170453477548077	29.0
pcv2_3	3IN0P	0.0041032655754430535	26.0
pcv2_3	3IN0S	-0.3106398263936563	26.0
pcv2_3	3IN0Z	0.2932029565243637	52.0
pcv2_3	3IN14	-0.3360337923987212	55.0
pcv2_3	3IN19	-0.42370330217503394	28.0
pcv2_3	3IN1Q	0.0013710413768643324	26.0
pcv2_3	3IN1U	0.09040950284747838	25.0
pcv2_3	3IN20	-0.28832148751819003	45.0
pcv2_3	3IN24	-0.23031333623895503	26.0
pcv2_3	3IN26	-0.3400910559085392	25.0
pcv2_3	3IN27	-0.007879427402707763	26.0
pcv2_3	3IN2B	-0.2617612820190272	54.0
pcv2_3	3IN2G	0.31076529965692745	32.0
pcv2_3	3IN2N	0.43562553227334316	53.0
pcv2_3	3IN2P	-0.2204926574467475	26.0
pcv2_3	3IN2R	0.6373611851692489	32.0
pcv2_3	3IN32	-0.09006364627133741	26.0
pcv2_3	3IN35	0.06333917351584113	28.0
pcv2_3	3IN3A	-0.23579752331894774	26.0
pcv2_3	3IN3B	-0.15314962195656773	26.0
pcv2_3	3IN3C	-0.2781741803711873	25.0
pcv2_3	3IN3I	0.5424901185770752	23.0
pcv2_3	3IN3R	-0.3913130561262857	36.0
pcv2_3	3IN3S	0.38030157246773166	26.0
pcv2_3	3IN3W	-0.09538461538461537	25.0
pcv2_3	3IN3Y	-0.06684975432117644	26.0
pcv2_3	3IN46	-0.11670477033332001	26.0
pcv2_3	3IN4B	0.5884806772006346	34.0
pcv2_3	3IN4C	-0.34520293840113975	23.0
pcv2_3	3IN4D	-0.053205339261458075	26.0
pcv2_3	3IN4N	0.12890767621231672	36.0
pcv2_3	3IN4Q	0.09956154011327817	24.0
pcv2_3	3IN4R	0.5894166172851405	27.0
pcv2_3	3IN4W	0.07883904602998006	28.0
pcv2_3	3IN4X		26.0
pcv2_3	3IN51	0.047932080596264595	28.0
pcv2_3	3IN53	0.2775041050903119	28.0
pcv2_3	3IN5D	-0.4706499920713952	42.0
pcv2_3	3IN5Q	-0.20058203680491443	26.0
pcv2_3	3IN5R	0.07535260290182373	39.0
pcv2_3	3IN5X	-0.262202369938302	53.0
pcv2_3	3IN64	0.01198220911220368	26.0
pcv2_3	3IN6A	-0.36061228067488355	32.0
pcv2_3	3IN6B	-0.23382403286545705	26.0
pcv2_3	3IN6C	-0.2431441502087905	22.0
pcv2_3	3IN6H	-0.009357933928576095	52.0
pcv2_3	3IN6J	0.2535935628147174	26.0
pcv2_3	3IN6R		26.0
pcv2_3	3IN6W	0.280222572630184	26.0
pcv2_3	3IN6Y	0.19503994459457075	60.0
pcv2_3	3IN70	-0.32694313434727185	26.0
pcv2_3	3IN73	-0.4884262655365721	27.0
pcv2_3	3IN75	-0.11057095880537658	25.0
pcv2_3	3IN76	0.1066394342261935	27.0
pcv2_3	3IN7E	-0.03400623222310747	35.0
pcv2_3	3IN7G	-0.2674908028626517	23.0
pcv2_3	3IN7I	0.15395036433973658	28.0
pcv2_3	3IN7K	0.3576026392756724	33.0
pcv2_3	3IN7N	0.3976068376068376	26.0
pcv2_3	3IN7P	0.27815797141128146	44.0
pcv2_3	3IN7Q	0.6508947325878425	26.0
pcv2_3	3IN7R	0.3742908824999271	26.0
pcv2_3	3IN7Y	0.44889228942593806	27.0
pcv2_3	3IN84	-0.1276523004254997	26.0
pcv2_3	3IN89	0.31309712354511937	26.0
pcv2_3	3IN8I	-0.22324970860422802	26.0
pcv2_3	3IN8Q	0.5665453487484012	43.0
pcv2_3	3IN8T	0.005509662779839086	27.0
pcv2_3	3IN8X	0.33088127551495367	81.0
pcv2_3	3IN90	-0.5460794669883435	52.0
pcv2_3	3IN95	-0.058484036649195055	25.0
pcv2_3	3IN9A	0.09472839986843137	28.0
pcv2_3	3IN9G	-0.19537060317229799	33.0
pcv2_3	3INA2	-0.018058941247049088	23.0
pcv2_3	3INA5	-0.025316461622390492	26.0
pcv2_3	3INA6	0.4258255427470223	29.0
pcv2_3	3INAF	0.07544267054561475	25.0
pcv2_3	3INAG	0.40026288146923966	50.0
pcv2_3	3INAK		27.0
pcv2_3	3INAQ	0.4208737220154202	25.0
pcv2_3	3INAU	-0.22374278244653217	26.0
pcv2_3	3INB4	-0.3701504272442197	29.0
pcv2_3	3INB7	-0.2284588554703406	145.0
pcv2_3	3INB8	0.7683251492741444	92.0
pcv2_3	3INBB	-0.1238453933419643	26.0
pcv2_3	3INBF	0.2942698907185571	29.0
pcv2_3	3INBK	0.5276867237459529	23.0
pcv2_3	3INBR		26.0
pcv2_3	3INBU	0.36947044165317905	26.0
pcv2_3	3INBZ	-0.24988223939030046	26.0
pcv2_3	3INC0	-0.28390437596594964	26.0
pcv2_3	3INC4	0.09969078431354685	113.0
pcv2_3	3INCF	0.3027401698553782	26.0
pcv2_3	3INCM	0.023186797952333953	52.0
pcv2_3	3INCQ	0.29919562841639014	26.0
pcv2_3	3IND1	0.3250357967798725	26.0
pcv2_3	3IND3	0.5168824041134779	38.0
pcv2_3	3INDJ	0.06189174213690706	26.0
pcv2_3	3INDK	-0.05963850282403582	26.0
pcv2_3	3INDR	0.000770267682296175	25.0
pcv2_3	3INDV	-0.12745471913327316	25.0
pcv2_3	3INDX	-0.03569376680049724	22.0
pcv2_3	3INDZ	-0.7357505885013814	23.0
pcv2_3	3INEG	-0.23287805775143597	63.0
pcv2_3	3INEK	-0.11073077381424277	27.0
pcv2_3	3INEP	0.3020032999268061	101.0
pcv2_3	3INET	-0.6675179915875886	50.0
pcv2_3	3INEV	-0.3937728937728938	27.0
pcv2_3	3INEW	-0.15161255363824544	27.0
pcv2_3	3INEX	0.7129465134496091	42.0
pcv2_3	3INF0	-0.5774857712590529	28.0
pcv2_3	3INF4	0.13637120303553102	26.0
pcv2_3	3INFE	0.006288313307873406	24.0
pcv2_3	3INFI	0.24426246788918216	158.0
pcv2_3	3INFN	-0.2545340636840195	23.0
pcv2_3	3INFQ	0.03645320197044334	29.0
pcv2_3	3INFR	0.05643920701848006	26.0
pcv2_3	3INGC	0.2812962812311742	41.0
pcv2_3	3INGE		27.0
pcv2_3	3INGF	0.05033390669451152	26.0
pcv2_3	3INGG	0.12995028385073432	25.0
pcv2_3	3INGH	0.09388226935791837	25.0
pcv2_3	3INGJ	-0.5888236712364623	24.0
pcv2_3	3INGT	-0.01696020914196605	24.0
pcv2_3	3INH1	0.02848893641532585	25.0
pcv2_3	3INH9	0.6250666960622253	31.0
pcv2_3	3INHC	0.3476402188782489	26.0
pcv2_3	3INHE	0.09349750595891053	25.0
pcv2_3	3INHI	0.37604902174597293	390.0
pcv2_3	3INI5	0.3990419625397577	26.0
pcv2_3	3INID	-0.16054132935607657	51.0
pcv2_3	3ININ	0.38380511669747164	60.0
pcv2_3	3INIP	0.23100772801399164	53.0
pcv2_3	3INIQ	0.27839833746632753	25.0
pcv2_3	3INIW	0.0402567765377143	31.0
pcv2_3	3INJA	0.3068290708903185	28.0
pcv2_3	3INJB	0.09333333333333332	26.0
pcv2_3	3INJD		85.0
pcv2_3	3INJM	0.41745600769473595	25.0
pcv2_3	3INJZ	0.5344607899920826	21.0
pcv2_3	3INK1	0.6858580602036767	59.0
pcv2_3	3INK5	0.12114019049490027	26.0
pcv2_3	3INK8	0.169673056967512	3192.0
pcv2_3	3INKG	-0.03378450777046094	25.0
pcv2_3	3INKH	-0.6468729104965034	26.0
pcv2_3	3INKI	-0.15803487357753424	220.0
pcv2_3	3INKM	-0.06323334301679306	49.0
pcv2_3	3INKR	0.04867182592407856	26.0
pcv2_3	3INKU	-0.20615384615384616	25.0
pcv2_3	3INKY	0.7280757243474175	58.0
pcv2_3	3INM2	-0.6099973622598335	24.0
pcv2_3	3INM3	-0.002079928470430132	53.0
pcv2_3	3INM4	-0.07380664329268646	47.0
pcv2_3	3INM5	0.4250119314170641	26.0
pcv2_3	3INM7	-0.006455294670053878	64.0
pcv2_3	3INM9	-0.03784254381479718	24.0
pcv2_3	3INMD	0.3280216494147915	26.0
pcv2_3	3INMN	-0.4687452048766134	26.0
pcv2_3	3INMQ	-0.15916711070217904	25.0
pcv2_3	3INMT	0.4737684822111155	52.0
pcv2_3	3INMV	0.04581979892578076	26.0
pcv2_3	3INMW	-0.020211404437355716	27.0
pcv2_3	3INN1	0.3172179103273489	29.0
pcv2_3	3INN6	-0.014043525519814743	26.0
pcv2_3	3INN8	0.42858684360092153	38.0
pcv2_3	3INNE	0.07481656367337818	38.0
pcv2_3	3INNF	0.07044989488074374	26.0
pcv2_3	3INNG	-0.1619431911654891	53.0
pcv2_3	3INNN	0.02017094017094017	26.0
pcv2_3	3INNS	0.11203474388447374	28.0
pcv2_3	3INNY	0.24502576774322601	26.0
pcv2_3	3INP3	-0.019899652275907814	26.0
pcv2_3	3INP7	0.28841454086070484	32.0
pcv2_3	3INP9	-0.21620351130457263	25.0
pcv2_3	3INPB	0.5623467406877545	97.0
pcv2_3	3INPC	0.5077323162368784	28.0
pcv2_3	3INPG	0.24019393294491637	135.0
pcv2_3	3INPH	0.3121367521367521	26.0
pcv2_3	3INPJ	-0.05926699742036708	26.0
pcv2_3	3INPM	-0.3031935584181954	25.0
pcv2_3	3INPS	0.25611080042936135	108.0
pcv2_3	3INPY	-0.405770020317601	26.0
pcv2_3	3INQ0	-0.4330826827199483	29.0
pcv2_3	3INQ1	0.4932124092459594	37.0
pcv2_3	3INQE	-0.3937308744854064	26.0
pcv2_3	3INQK	-0.1291701619098096	55.0
pcv2_3	3INQM	0.2218040270470726	26.0
pcv2_3	3INQN	0.10835086860656007	537.0
pcv2_3	3INQQ	-0.0825737757821577	32.0
pcv2_3	3INQS	0.2795614962903732	205.0
pcv2_3	3INQW	0.040830548011049274	26.0
pcv2_3	3INRA	0.09660827716496545	30.0
pcv2_3	3INRI	-0.08706359354251798	61.0
pcv2_3	3INRK	-0.5236129324069471	24.0
pcv2_3	3INRP	0.4537056760063312	52.0
pcv2_3	3INS2	0.2223714128207305	21.0
pcv2_3	3INS8	0.04565326568465369	24.0
pcv2_3	3INSA	0.8163008882673217	49.0
pcv2_3	3INSB	-0.13602911928106728	26.0
pcv2_3	3INSG	-0.08888189614215061	26.0
pcv2_3	3INSK	0.1719294694252187	22.0
pcv2_3	3INSS	-0.21170533718373635	53.0
pcv2_3	3INSX	0.5785517501458205	43.0
pcv2_3	3INT0	-0.159020967128629	26.0
pcv2_3	3INT6		26.0
pcv2_3	3INTF	-0.2228699077555376	26.0
pcv2_3	3INTM	-0.5660922609779193	44.0
pcv2_3	3INTP	0.5421205193783216	26.0
pcv2_3	3INTT	-0.0054738285789727855	26.0
pcv2_3	3INTU	0.10889618960138998	26.0
pcv2_3	3INUC	0.0870403255626462	25.0
pcv2_3	3INUD	-0.13886594952415005	53.0
pcv2_3	3INUE	-0.05666070993313462	26.0
pcv2_3	3INUH	0.02033116068204804	28.0
pcv2_3	3INUS	0.08754865939112698	32.0
pcv2_3	3INUU	0.1737346202833048	26.0
pcv2_3	3INV3	-0.07154704456248168	29.0
pcv2_3	3INV4	-0.5779690189328743	26.0
pcv2_3	3INV6	0.1412931735594016	53.0
pcv2_3	3INV8	-0.45323569501933136	23.0
pcv2_3	3INVB	-0.08020433371045665	28.0
pcv2_3	3INVD	-0.028395490738627172	26.0
pcv2_3	3INVG	-0.3311038331673037	26.0
pcv2_3	3INVP	0.7515246954359398	35.0
pcv2_3	3INVZ	0.3153332504586217	53.0
pcv2_3	3INW1	-0.36961460881440944	35.0
pcv2_3	3INWC	-0.2165707295616859	25.0
pcv2_3	3INWJ	-0.39671204053632997	26.0
pcv2_3	3INWX	0.6576329013703065	64.0
pcv2_3	3INWY	-0.35872908262003267	24.0
pcv2_3	3INX1	0.11912163013456752	26.0
pcv2_3	3INX6	0.22183754936038091	24.0
pcv2_3	3INXG	0.3379584977027264	25.0
pcv2_3	3INXM	-0.2920513081889684	30.0
pcv2_3	3INXQ	0.07586435257790455	27.0
pcv2_3	3INXW	-0.1111681350364001	26.0
pcv2_3	3INY4	0.17861426552283366	26.0
pcv2_3	3INY7	-0.1451653668585122	53.0
pcv2_3	3INYG	0.1436245922331133	22.0
pcv2_3	3INZ1	0.40531467550276035	27.0
pcv2_3	3INZ3	0.3958241912634386	71.0
pcv2_3	3INZB	-0.02388355862133682	65.0
pcv2_3	3INZG	-0.2240109903477961	26.0
pcv2_3	3INZR	0.31112886056585215	26.0
pcv2_3	3INZY	-0.06041419292227133	26.0
pcv2_3	3IP01	-0.13613820844457614	26.0
pcv2_3	3IP0K	0.22836798899371766	30.0
pcv2_3	3IP0N	0.3437608240353483	57.0
pcv2_3	3IP0Y	-0.08884514202181093	226.0
pcv2_3	3IP0Z	0.41217536487452033	26.0
pcv2_3	3IP14	-0.055161149978595635	22.0
pcv2_3	3IP18	0.20520769627051957	26.0
pcv2_3	3IP1F	-0.6968654030465371	27.0
pcv2_3	3IP1H	0.007098627405100203	59.0
pcv2_3	3IP1I	0.8175473782698803	32.0
pcv2_3	3IP1K	0.3206208842194528	30.0
pcv2_3	3IP1M	-0.07797272601187286	21.0
pcv2_3	3IP1U	-0.06656594026224318	93.0
pcv2_3	3IP28	0.3401248237279856	52.0
pcv2_3	3IP2B	-0.0023952104572027505	26.0
pcv2_3	3IP2D	-0.3802940581370531	49.0
pcv2_3	3IP2W	0.12057545559721539	26.0
pcv2_3	3IP2X	-0.8273889840179123	26.0
pcv2_3	3IP32	0.21832591906739063	94.0
pcv2_3	3IP3C	0.2919222541413768	51.0
pcv2_3	3IP3I	0.019720780469162785	162.0
pcv2_3	3IP3M	-0.09349132991613082	24.0
pcv2_3	3IP3Q	-0.36885008783565165	60.0
pcv2_3	3IP3V	0.36584469093306293	25.0
pcv2_3	3IP3W	-0.30723558742157836	58.0
pcv2_3	3IP42	0.02773549900564684	21.0
pcv2_3	3IP4B	-0.2213101026724642	26.0
pcv2_3	3IP4G	0.2519309486715571	51.0
pcv2_3	3IP4H	0.31890999560548505	52.0
pcv2_3	3IP4I		34.0
pcv2_3	3IP4J	0.1508208022538138	26.0
pcv2_3	3IP4S	0.5428587579890545	28.0
pcv2_3	3IP4T	-0.06365504571167328	26.0
pcv2_3	3IP5A	0.6526130695882327	59.0
pcv2_3	3IP5C	-0.24850937008993432	25.0
pcv2_3	3IP5G	0.1111491173072324	26.0
pcv2_3	3IP5M	-0.15108758384345	52.0
pcv2_3	3IP5P	0.2081903688815907	25.0
pcv2_3	3IP5U	0.1398473347635843	27.0
pcv2_3	3IP5V	0.353221309138563	26.0
pcv2_3	3IP5W	0.12183436716213912	26.0
pcv2_3	3IP64	0.34470248841576523	67.0
pcv2_3	3IP6C	0.17090562146833269	35.0
pcv2_3	3IP6I	0.40683331744238527	47.0
pcv2_3	3IP6M	0.017574872257814175	26.0
pcv2_3	3IP6N	-0.09408912500279751	70.0
pcv2_3	3IP6R	-0.26527503245751627	45.0
pcv2_3	3IP7A	0.18589966182766135	56.0
pcv2_3	3IP7K	0.40739980063764336	30.0
pcv2_3	3IP7X	0.24153080548692832	32.0
pcv2_3	3IP80	-0.11604504280323906	24.0
pcv2_3	3IP85	0.1250786828633316	28.0
pcv2_3	3IP8B	0.022383956371290956	335.0
pcv2_3	3IP8S	0.12252942705739023	26.0
pcv2_3	3IP8T	0.25779147733526764	25.0
pcv2_3	3IP8V	-0.35821922131783934	29.0
pcv2_3	3IP8W	-0.13106057051718545	26.0
pcv2_3	3IP93	-0.1196533660945939	161.0
pcv2_3	3IP94	0.6073805812323321	45.0
pcv2_3	3IP95	0.18254910019084714	52.0
pcv2_3	3IP98	-0.022591142829298826	97.0
pcv2_3	3IP9B	-0.46238728479319213	41.0
pcv2_3	3IP9N	-0.177303760423804	24.0
pcv2_3	3IP9P	0.356625103924884	52.0
pcv2_3	3IP9R	-0.043418803418803414	26.0
pcv2_3	3IPA2	-0.4330687268753804	28.0
pcv2_3	3IPA5	0.697229037654484	26.0
pcv2_3	3IPA6	0.5479192862210326	83.0
pcv2_3	3IPA8	0.06640396010092496	26.0
pcv2_3	3IPAF	-0.027045557710402592	26.0
pcv2_3	3IPAK	0.09387401406404905	26.0
pcv2_3	3IPAQ	0.5203890509519704	59.0
pcv2_3	3IPAR	0.3979511418420483	54.0
pcv2_3	3IPB1	-0.02770651980907203	26.0
pcv2_3	3IPB3	0.24031750601400506	28.0
pcv2_3	3IPBA	-0.05304588695854412	26.0
pcv2_3	3IPBB	0.40492478428234824	26.0
pcv2_3	3IPBD	0.25346334788299224	26.0
pcv2_3	3IPBJ	-0.07385489458759964	21.0
pcv2_3	3IPBQ	0.2485462255015891	23.0
pcv2_3	3IPBT	0.2502486777096502	55.0
pcv2_3	3IPBV	0.06773867405231593	153.0
pcv2_3	3IPC0	0.6625273423914513	30.0
pcv2_3	3IPCD	0.04787143171350229	26.0
pcv2_3	3IPCU	-0.3972463994636208	34.0
pcv2_3	3IPCW	0.010600271250251354	29.0
pcv2_3	3IPCY	0.172455152918598	26.0
pcv2_3	3IPCZ	0.37385565651884045	27.0
pcv2_3	3IPD0	0.06443894471262362	26.0
pcv2_3	3IPD3	-0.36397944941777866	26.0
pcv2_3	3IPD6	0.4326145123186118	49.0
pcv2_3	3IPD7	0.350445085455156	26.0
pcv2_3	3IPD8	-0.5679495676771195	24.0
pcv2_3	3IPDB	0.013134495914650138	52.0
pcv2_3	3IPDC	-0.07268285319119813	27.0
pcv2_3	3IPDF	0.18765920515662074	24.0
pcv2_3	3IPDG	0.4028039592019946	25.0
pcv2_3	3IPDI	0.09586177251792849	48.0
pcv2_3	3IPDK	-0.22988177845530938	26.0
pcv2_3	3IPDT	0.04921890940062438	24.0
pcv2_3	3IPDU	-0.35520378297203303	27.0
pcv2_3	3IPDZ	0.01895141921939153	49.0
pcv2_3	3IPE0	0.1607686656574019	28.0
pcv2_3	3IPE4	-0.2695710760089998	25.0
pcv2_3	3IPE5	0.14193528202585048	28.0
pcv2_3	3IPEF	0.6414070159288677	38.0
pcv2_3	3IPEI	0.08242134544936311	26.0
pcv2_3	3IPER	-0.04366921389666881	61.0
pcv2_3	3IPES	0.350445085455156	26.0
pcv2_3	3IPEU	-0.2811992835172902	28.0
pcv2_3	3IPEV	0.5829865985391176	44.0
pcv2_3	3IPF1	-0.7398039478210194	26.0
pcv2_3	3IPF2	-0.04379812381859485	26.0
pcv2_3	3IPF6	0.05744846677582858	27.0
pcv2_3	3IPF7	-0.08315095807967486	29.0
pcv2_3	3IPFE	-0.19656198878075642	21.0
pcv2_3	3IPFH	-0.0891896598613281	26.0
pcv2_3	3IPFR	0.48480234086137	27.0
pcv2_3	3IPFW	0.03282612460354443	26.0
pcv2_3	3IPFY	0.3348247739980479	79.0
pcv2_3	3IPG1	-0.6396441710790821	23.0
pcv2_3	3IPG2	0.14538035341890748	26.0
pcv2_3	3IPG8	-0.4165526919391048	26.0
pcv2_3	3IPGB	-0.021616197924578643	26.0
pcv2_3	3IPGG	0.8054414315926257	40.0
pcv2_3	3IPGH	0.3162393162393162	26.0
pcv2_3	3IPH1	0.26312181958780717	48.0
pcv2_3	3IPH2	0.7643151167854284	30.0
pcv2_3	3IPH9	-0.12240188384441575	25.0
pcv2_3	3IPHJ	-0.18496003398064165	65.0
pcv2_3	3IPHR	0.15832031496446636	97.0
pcv2_3	3IPHT	0.0673843028969061	26.0
pcv2_3	3IPI4	-0.003090394435167703	36.0
pcv2_3	3IPI6	0.4978838383161737	25.0
pcv2_3	3IPI8	0.5005447318717102	69.0
pcv2_3	3IPIE	-0.2179150735531492	26.0
pcv2_3	3IPIH	-0.23845369933521854	26.0
pcv2_3	3IPII	0.3423392813062758	26.0
pcv2_3	3IPIJ	0.13000345157443766	26.0
pcv2_3	3IPIM		26.0
pcv2_3	3IPIP	-0.005036904222589075	25.0
pcv2_3	3IPIS	0.09801527174478289	27.0
pcv2_3	3IPIU	-0.40670434633316843	26.0
pcv2_3	3IPIW	0.5984654614234035	141.0
pcv2_3	3IPJ4	0.18741584804318423	25.0
pcv2_3	3IPJ7	0.3849951110629845	29.0
pcv2_3	3IPJA	0.7123003976069601	47.0
pcv2_3	3IPJC	0.4291119825831659	23.0
pcv2_3	3IPJE	-0.09794788252873428	53.0
pcv2_3	3IPJF	0.23730552577978994	26.0
pcv2_3	3IPJG	0.3694449762254984	136.0
pcv2_3	3IPJN	0.20682376602794883	172.0
pcv2_3	3IPJV	0.08237057615515694	92.0
pcv2_3	3IPJZ		65.0
pcv2_3	3IPK0	-0.2078987891557814	26.0
pcv2_3	3IPK3	-0.19461212048571022	26.0
pcv2_3	3IPK5	0.8164210872772555	131.0
pcv2_3	3IPKJ	0.09439438901494222	27.0
pcv2_3	3IPKQ	-0.1537278365209193	25.0
pcv2_3	3IPKR	-0.26892241041175324	42.0
pcv2_3	3IPKY	0.35334883449425686	25.0
pcv2_3	3IPM8	0.2195034977715505	29.0
pcv2_3	3IPMB	0.5713309582350286	26.0
pcv2_3	3IPMD		21.0
pcv2_3	3IPMG	0.05844240626518183	29.0
pcv2_3	3IPMP	0.34180148696176477	25.0
pcv2_3	3IPMR	0.3021167155321293	24.0
pcv2_3	3IPMS	0.17470986766207908	27.0
